% Edge sensor logfile log_20240214_122537.350/log_edge.txt
% 	Calib white 1000 1000 1000 1000 1000 1000 1000 1000
% 	Calib black 287 374 408 450 468 436 401 304
% 	White threshold (of 1000) 700 
% 1 	Time (sec)
% 2 	Edge valid
% 3 	Left edge position(m)
% 4 	Right edge position (m)
% 5 	Line width (m)
1707909940.5445 0 0.000 0.000 0.0000
1707909940.5532 0 0.000 0.000 0.0000
1707909940.5611 0 0.000 0.000 0.0000
1707909940.5683 0 0.000 0.000 0.0000
1707909940.5770 0 0.000 0.000 0.0000
1707909940.5846 0 0.000 0.000 0.0000
1707909940.5927 0 0.000 0.000 0.0000
1707909940.6006 0 0.000 0.000 0.0000
1707909940.6084 0 0.000 0.000 0.0000
1707909940.6168 0 0.000 0.000 0.0000
1707909940.6244 0 0.000 0.000 0.0000
1707909940.6330 0 0.000 0.000 0.0000
1707909940.6412 0 0.000 0.000 0.0000
1707909940.6491 0 0.000 0.000 0.0000
1707909940.6567 0 0.000 0.000 0.0000
1707909940.6652 0 0.000 0.000 0.0000
1707909940.6728 0 0.000 0.000 0.0000
1707909940.6803 0 0.000 0.000 0.0000
1707909940.6884 0 0.000 0.000 0.0000
1707909940.6965 0 0.000 0.000 0.0000
1707909940.7052 0 0.000 0.000 0.0000
1707909940.7125 0 0.000 0.000 0.0000
1707909940.7213 0 0.000 0.000 0.0000
1707909940.7290 0 0.000 0.000 0.0000
1707909940.7374 0 0.000 0.000 0.0000
1707909940.7449 0 0.000 0.000 0.0000
1707909940.7525 0 0.000 0.000 0.0000
1707909940.7606 0 0.000 0.000 0.0000
1707909940.7685 0 0.000 0.000 0.0000
1707909940.7772 0 0.000 0.000 0.0000
1707909940.7846 0 0.000 0.000 0.0000
1707909940.7933 0 0.000 0.000 0.0000
1707909940.8011 0 0.000 0.000 0.0000
1707909940.8091 0 0.000 0.000 0.0000
1707909940.8171 0 0.000 0.000 0.0000
1707909940.8250 0 0.000 0.000 0.0000
1707909940.8330 0 0.000 0.000 0.0000
1707909940.8406 0 0.000 0.000 0.0000
1707909940.8492 0 0.000 0.000 0.0000
1707909940.8573 0 0.000 0.000 0.0000
1707909940.8651 0 0.000 0.000 0.0000
1707909940.8731 0 0.000 0.000 0.0000
1707909940.8812 0 0.000 0.000 0.0000
1707909940.8888 0 0.000 0.000 0.0000
1707909940.8965 0 0.000 0.000 0.0000
1707909940.9045 0 0.000 0.000 0.0000
1707909940.9129 0 0.000 0.000 0.0000
1707909940.9210 0 0.000 0.000 0.0000
1707909940.9290 0 0.000 0.000 0.0000
1707909940.9366 0 0.000 0.000 0.0000
1707909940.9453 0 0.000 0.000 0.0000
1707909940.9534 0 0.000 0.000 0.0000
1707909940.9614 0 0.000 0.000 0.0000
1707909940.9692 0 0.000 0.000 0.0000
1707909940.9773 0 0.000 0.000 0.0000
1707909940.9849 0 0.000 0.000 0.0000
1707909940.9924 0 0.000 0.000 0.0000
1707909941.0005 0 0.000 0.000 0.0000
1707909941.0084 0 0.000 0.000 0.0000
1707909941.0163 0 0.000 0.000 0.0000
1707909941.0244 0 0.000 0.000 0.0000
1707909941.0330 0 0.000 0.000 0.0000
1707909941.0406 0 0.000 0.000 0.0000
1707909941.0487 0 0.000 0.000 0.0000
1707909941.0568 0 0.000 0.000 0.0000
1707909941.0647 0 0.000 0.000 0.0000
1707909941.0727 0 0.000 0.000 0.0000
1707909941.0804 0 0.000 0.000 0.0000
1707909941.0891 0 0.000 0.000 0.0000
1707909941.0964 0 0.000 0.000 0.0000
1707909941.1051 0 0.000 0.000 0.0000
1707909941.1131 0 0.000 0.000 0.0000
1707909941.1211 0 0.000 0.000 0.0000
1707909941.1288 0 0.000 0.000 0.0000
1707909941.1364 0 0.000 0.000 0.0000
1707909941.1448 0 0.000 0.000 0.0000
1707909941.1525 0 0.000 0.000 0.0000
1707909941.1611 0 0.000 0.000 0.0000
1707909941.1684 0 0.000 0.000 0.0000
1707909941.1770 0 0.000 0.000 0.0000
1707909941.1850 0 0.000 0.000 0.0000
1707909941.1931 0 0.000 0.000 0.0000
1707909941.2006 0 0.000 0.000 0.0000
1707909941.2093 0 0.000 0.000 0.0000
1707909941.2166 0 0.000 0.000 0.0000
1707909941.2252 0 0.000 0.000 0.0000
1707909941.2331 0 0.000 0.000 0.0000
1707909941.2412 0 0.000 0.000 0.0000
1707909941.2487 0 0.000 0.000 0.0000
1707909941.2564 0 0.000 0.000 0.0000
1707909941.2647 0 0.000 0.000 0.0000
1707909941.2734 0 0.000 0.000 0.0000
1707909941.2812 0 0.000 0.000 0.0000
1707909941.2893 0 0.000 0.000 0.0000
1707909941.2969 0 0.000 0.000 0.0000
1707909941.3045 0 0.000 0.000 0.0000
1707909941.3129 0 0.000 0.000 0.0000
1707909941.3208 0 0.000 0.000 0.0000
1707909941.3284 0 0.000 0.000 0.0000
1707909941.3364 0 0.000 0.000 0.0000
1707909941.3450 0 0.000 0.000 0.0000
1707909941.3525 0 0.000 0.000 0.0000
1707909941.3606 0 0.000 0.000 0.0000
1707909941.3688 0 0.000 0.000 0.0000
1707909941.3764 0 0.000 0.000 0.0000
1707909941.3846 0 0.000 0.000 0.0000
1707909941.3932 0 0.000 0.000 0.0000
1707909941.4008 0 0.000 0.000 0.0000
1707909941.4092 0 0.000 0.000 0.0000
1707909941.4164 0 0.000 0.000 0.0000
1707909941.4250 0 0.000 0.000 0.0000
1707909941.4331 0 0.000 0.000 0.0000
1707909941.4407 0 0.000 0.000 0.0000
1707909941.4494 0 0.000 0.000 0.0000
1707909941.4567 0 0.000 0.000 0.0000
1707909941.4646 0 0.000 0.000 0.0000
1707909941.4732 0 0.000 0.000 0.0000
1707909941.4814 0 0.000 0.000 0.0000
1707909941.4890 0 0.000 0.000 0.0000
1707909941.4966 0 0.000 0.000 0.0000
1707909941.5050 0 0.000 0.000 0.0000
1707909941.5128 0 0.000 0.000 0.0000
1707909941.5203 0 0.000 0.000 0.0000
1707909941.5284 0 0.000 0.000 0.0000
1707909941.5370 0 0.000 0.000 0.0000
1707909941.5449 0 0.000 0.000 0.0000
1707909941.5530 0 0.000 0.000 0.0000
1707909941.5605 0 0.000 0.000 0.0000
1707909941.5687 0 0.000 0.000 0.0000
1707909941.5769 0 0.000 0.000 0.0000
1707909941.5846 0 0.000 0.000 0.0000
1707909941.5926 0 0.000 0.000 0.0000
1707909941.6007 0 0.000 0.000 0.0000
1707909941.6093 0 0.000 0.000 0.0000
1707909941.6171 0 0.000 0.000 0.0000
1707909941.6252 0 0.000 0.000 0.0000
1707909941.6328 0 0.000 0.000 0.0000
1707909941.6408 0 0.000 0.000 0.0000
1707909941.6489 0 0.000 0.000 0.0000
1707909941.6573 0 0.000 0.000 0.0000
1707909941.6650 0 0.000 0.000 0.0000
1707909941.6730 0 0.000 0.000 0.0000
1707909941.6807 0 0.000 0.000 0.0000
1707909941.6894 0 0.000 0.000 0.0000
1707909941.6964 0 0.000 0.000 0.0000
1707909941.7049 0 0.000 0.000 0.0000
1707909941.7128 0 0.000 0.000 0.0000
1707909941.7209 0 0.000 0.000 0.0000
1707909941.7286 0 0.000 0.000 0.0000
1707909941.7370 0 0.000 0.000 0.0000
1707909941.7450 0 0.000 0.000 0.0000
1707909941.7533 0 0.000 0.000 0.0000
1707909941.7614 0 0.000 0.000 0.0000
1707909941.7693 0 0.000 0.000 0.0000
1707909941.7766 0 0.000 0.000 0.0000
1707909941.7846 0 0.000 0.000 0.0000
1707909941.7924 0 0.000 0.000 0.0000
1707909941.8004 0 0.000 0.000 0.0000
1707909941.8085 0 0.000 0.000 0.0000
1707909941.8167 0 0.000 0.000 0.0000
1707909941.8248 0 0.000 0.000 0.0000
1707909941.8328 0 0.000 0.000 0.0000
1707909941.8407 0 0.000 0.000 0.0000
1707909941.8487 0 0.000 0.000 0.0000
1707909941.8568 0 0.000 0.000 0.0000
1707909941.8650 0 0.000 0.000 0.0000
1707909941.8730 0 0.000 0.000 0.0000
1707909941.8811 0 0.000 0.000 0.0000
1707909941.8889 0 0.000 0.000 0.0000
1707909941.8970 0 0.000 0.000 0.0000
1707909941.9053 0 0.000 0.000 0.0000
1707909941.9123 0 0.000 0.000 0.0000
1707909941.9204 0 0.000 0.000 0.0000
1707909941.9285 0 0.000 0.000 0.0000
1707909941.9363 0 0.000 0.000 0.0000
1707909941.9444 0 0.000 0.000 0.0000
1707909941.9527 0 0.000 0.000 0.0000
1707909941.9605 0 0.000 0.000 0.0000
1707909941.9688 0 0.000 0.000 0.0000
1707909941.9769 0 0.000 0.000 0.0000
1707909941.9846 0 0.000 0.000 0.0000
1707909941.9927 0 0.000 0.000 0.0000
1707909942.0010 0 0.000 0.000 0.0000
1707909942.0088 0 0.000 0.000 0.0000
1707909942.0170 0 0.000 0.000 0.0000
1707909942.0251 0 0.000 0.000 0.0000
1707909942.0329 0 0.000 0.000 0.0000
1707909942.0412 0 0.000 0.000 0.0000
1707909942.0493 0 0.000 0.000 0.0000
1707909942.0571 0 0.000 0.000 0.0000
1707909942.0653 0 0.000 0.000 0.0000
1707909942.0723 0 0.000 0.000 0.0000
1707909942.0812 0 0.000 0.000 0.0000
1707909942.0884 0 0.000 0.000 0.0000
1707909942.0965 0 0.000 0.000 0.0000
1707909942.1054 0 0.000 0.000 0.0000
1707909942.1126 0 0.000 0.000 0.0000
1707909942.1207 0 0.000 0.000 0.0000
1707909942.1284 0 0.000 0.000 0.0000
1707909942.1367 0 0.000 0.000 0.0000
1707909942.1448 0 0.000 0.000 0.0000
1707909942.1526 0 0.000 0.000 0.0000
1707909942.1606 0 0.000 0.000 0.0000
1707909942.1689 0 0.000 0.000 0.0000
1707909942.1769 0 0.000 0.000 0.0000
1707909942.1850 0 0.000 0.000 0.0000
1707909942.1930 0 0.000 0.000 0.0000
1707909942.2008 0 0.000 0.000 0.0000
1707909942.2089 0 0.000 0.000 0.0000
1707909942.2172 0 0.000 0.000 0.0000
1707909942.2251 0 0.000 0.000 0.0000
1707909942.2333 0 0.000 0.000 0.0000
1707909942.2414 0 0.000 0.000 0.0000
1707909942.2491 0 0.000 0.000 0.0000
1707909942.2572 0 0.000 0.000 0.0000
1707909942.2646 0 0.000 0.000 0.0000
1707909942.2724 0 0.000 0.000 0.0000
1707909942.2805 0 0.000 0.000 0.0000
1707909942.2886 0 0.000 0.000 0.0000
1707909942.2963 0 0.000 0.000 0.0000
1707909942.3044 0 0.000 0.000 0.0000
1707909942.3129 0 0.000 0.000 0.0000
1707909942.3207 0 0.000 0.000 0.0000
1707909942.3288 0 0.000 0.000 0.0000
1707909942.3368 0 0.000 0.000 0.0000
1707909942.3446 0 0.000 0.000 0.0000
1707909942.3527 0 0.000 0.000 0.0000
1707909942.3610 0 0.000 0.000 0.0000
1707909942.3690 0 0.000 0.000 0.0000
1707909942.3771 0 0.000 0.000 0.0000
1707909942.3851 0 0.000 0.000 0.0000
1707909942.3929 0 0.000 0.000 0.0000
1707909942.4012 0 0.000 0.000 0.0000
1707909942.4095 0 0.000 0.000 0.0000
1707909942.4163 0 0.000 0.000 0.0000
1707909942.4244 0 0.000 0.000 0.0000
1707909942.4325 0 0.000 0.000 0.0000
1707909942.4413 0 0.000 0.000 0.0000
1707909942.4486 0 0.000 0.000 0.0000
1707909942.4571 0 0.000 0.000 0.0000
1707909942.4644 0 0.000 0.000 0.0000
1707909942.4730 0 0.000 0.000 0.0000
1707909942.4805 0 0.000 0.000 0.0000
1707909942.4886 0 0.000 0.000 0.0000
1707909942.4966 0 0.000 0.000 0.0000
1707909942.5052 0 0.000 0.000 0.0000
