% Edge sensor logfile log_20240214_123425.985/log_edge.txt
% 	Calib white 1000 1000 1000 1000 1000 1000 1000 1000
% 	Calib black 287 374 408 450 468 436 401 304
% 	White threshold (of 1000) 700 
% 1 	Time (sec)
% 2 	Edge valid
% 3 	Left edge position(m)
% 4 	Right edge position (m)
% 5 	Line width (m)
1707910467.6467 0 0.000 0.000 0.0000
1707910467.6547 0 0.000 0.000 0.0000
1707910467.6633 0 0.000 0.000 0.0000
1707910467.6712 0 0.000 0.000 0.0000
1707910467.6786 0 0.000 0.000 0.0000
1707910467.6874 0 0.000 0.000 0.0000
1707910467.6951 0 0.000 0.000 0.0000
1707910467.7033 0 0.000 0.000 0.0000
1707910467.7109 0 0.000 0.000 0.0000
1707910467.7193 0 0.000 0.000 0.0000
1707910467.7274 0 0.000 0.000 0.0000
1707910467.7350 0 0.000 0.000 0.0000
1707910467.7426 0 0.000 0.000 0.0000
1707910467.7509 0 0.000 0.000 0.0000
1707910467.7591 0 0.000 0.000 0.0000
1707910467.7668 0 0.000 0.000 0.0000
1707910467.7748 0 0.000 0.000 0.0000
1707910467.7830 0 0.000 0.000 0.0000
1707910467.7911 0 0.000 0.000 0.0000
1707910467.7989 0 0.000 0.000 0.0000
1707910467.8071 0 0.000 0.000 0.0000
1707910467.8154 0 0.000 0.000 0.0000
1707910467.8235 0 0.000 0.000 0.0000
1707910467.8306 0 0.000 0.000 0.0000
1707910467.8387 0 0.000 0.000 0.0000
1707910467.8475 0 0.000 0.000 0.0000
1707910467.8548 0 0.000 0.000 0.0000
1707910467.8629 0 0.000 0.000 0.0000
1707910467.8708 0 0.000 0.000 0.0000
1707910467.8789 0 0.000 0.000 0.0000
1707910467.8870 0 0.000 0.000 0.0000
1707910467.8948 0 0.000 0.000 0.0000
1707910467.9031 0 0.000 0.000 0.0000
1707910467.9112 0 0.000 0.000 0.0000
1707910467.9192 0 0.000 0.000 0.0000
1707910467.9273 0 0.000 0.000 0.0000
1707910467.9355 0 0.000 0.000 0.0000
1707910467.9435 0 0.000 0.000 0.0000
1707910467.9516 0 0.000 0.000 0.0000
1707910467.9587 0 0.000 0.000 0.0000
1707910467.9676 0 0.000 0.000 0.0000
1707910467.9748 0 0.000 0.000 0.0000
1707910467.9829 0 0.000 0.000 0.0000
1707910467.9909 0 0.000 0.000 0.0000
1707910467.9991 0 0.000 0.000 0.0000
1707910468.0072 0 0.000 0.000 0.0000
1707910468.0150 0 0.000 0.000 0.0000
1707910468.0233 0 0.000 0.000 0.0000
1707910468.0315 0 0.000 0.000 0.0000
1707910468.0394 0 0.000 0.000 0.0000
1707910468.0475 0 0.000 0.000 0.0000
1707910468.0546 0 0.000 0.000 0.0000
1707910468.0634 0 0.000 0.000 0.0000
1707910468.0707 0 0.000 0.000 0.0000
1707910468.0792 0 0.000 0.000 0.0000
1707910468.0869 0 0.000 0.000 0.0000
1707910468.0950 0 0.000 0.000 0.0000
1707910468.1031 0 0.000 0.000 0.0000
1707910468.1110 0 0.000 0.000 0.0000
1707910468.1193 0 0.000 0.000 0.0000
1707910468.1266 0 0.000 0.000 0.0000
1707910468.1354 0 0.000 0.000 0.0000
1707910468.1435 0 0.000 0.000 0.0000
1707910468.1506 0 0.000 0.000 0.0000
1707910468.1594 0 0.000 0.000 0.0000
1707910468.1675 0 0.000 0.000 0.0000
1707910468.1750 0 0.000 0.000 0.0000
1707910468.1828 0 0.000 0.000 0.0000
1707910468.1909 0 0.000 0.000 0.0000
1707910468.1990 0 0.000 0.000 0.0000
1707910468.2068 0 0.000 0.000 0.0000
1707910468.2151 0 0.000 0.000 0.0000
1707910468.2233 0 0.000 0.000 0.0000
1707910468.2311 0 0.000 0.000 0.0000
1707910468.2392 0 0.000 0.000 0.0000
1707910468.2473 0 0.000 0.000 0.0000
1707910468.2553 0 0.000 0.000 0.0000
1707910468.2626 0 0.000 0.000 0.0000
1707910468.2708 0 0.000 0.000 0.0000
1707910468.2786 0 0.000 0.000 0.0000
1707910468.2867 0 0.000 0.000 0.0000
1707910468.2949 0 0.000 0.000 0.0000
1707910468.3029 0 0.000 0.000 0.0000
1707910468.3110 0 0.000 0.000 0.0000
1707910468.3195 0 0.000 0.000 0.0000
1707910468.3272 0 0.000 0.000 0.0000
1707910468.3353 0 0.000 0.000 0.0000
1707910468.3435 0 0.000 0.000 0.0000
1707910468.3514 0 0.000 0.000 0.0000
1707910468.3595 0 0.000 0.000 0.0000
1707910468.3666 0 0.000 0.000 0.0000
1707910468.3756 0 0.000 0.000 0.0000
1707910468.3827 0 0.000 0.000 0.0000
1707910468.3908 0 0.000 0.000 0.0000
1707910468.3988 0 0.000 0.000 0.0000
1707910468.4069 0 0.000 0.000 0.0000
1707910468.4150 0 0.000 0.000 0.0000
1707910468.4229 0 0.000 0.000 0.0000
1707910468.4312 0 0.000 0.000 0.0000
1707910468.4395 0 0.000 0.000 0.0000
1707910468.4473 0 0.000 0.000 0.0000
1707910468.4555 0 0.000 0.000 0.0000
1707910468.4635 0 0.000 0.000 0.0000
1707910468.4707 0 0.000 0.000 0.0000
1707910468.4795 0 0.000 0.000 0.0000
1707910468.4875 0 0.000 0.000 0.0000
1707910468.4956 0 0.000 0.000 0.0000
1707910468.5032 0 0.000 0.000 0.0000
1707910468.5108 0 0.000 0.000 0.0000
1707910468.5192 0 0.000 0.000 0.0000
1707910468.5269 0 0.000 0.000 0.0000
1707910468.5348 0 0.000 0.000 0.0000
1707910468.5430 0 0.000 0.000 0.0000
1707910468.5516 0 0.000 0.000 0.0000
1707910468.5592 0 0.000 0.000 0.0000
1707910468.5673 0 0.000 0.000 0.0000
1707910468.5755 0 0.000 0.000 0.0000
1707910468.5831 0 0.000 0.000 0.0000
1707910468.5912 0 0.000 0.000 0.0000
1707910468.5988 0 0.000 0.000 0.0000
1707910468.6075 0 0.000 0.000 0.0000
1707910468.6156 0 0.000 0.000 0.0000
1707910468.6227 0 0.000 0.000 0.0000
1707910468.6314 0 0.000 0.000 0.0000
1707910468.6395 0 0.000 0.000 0.0000
1707910468.6470 0 0.000 0.000 0.0000
1707910468.6557 0 0.000 0.000 0.0000
1707910468.6630 0 0.000 0.000 0.0000
1707910468.6709 0 0.000 0.000 0.0000
1707910468.6796 0 0.000 0.000 0.0000
1707910468.6876 0 0.000 0.000 0.0000
1707910468.6952 0 0.000 0.000 0.0000
1707910468.7028 0 0.000 0.000 0.0000
1707910468.7112 0 0.000 0.000 0.0000
1707910468.7191 0 0.000 0.000 0.0000
1707910468.7267 0 0.000 0.000 0.0000
1707910468.7348 0 0.000 0.000 0.0000
1707910468.7434 0 0.000 0.000 0.0000
1707910468.7510 0 0.000 0.000 0.0000
1707910468.7587 0 0.000 0.000 0.0000
1707910468.7674 0 0.000 0.000 0.0000
1707910468.7753 0 0.000 0.000 0.0000
1707910468.7833 0 0.000 0.000 0.0000
1707910468.7910 0 0.000 0.000 0.0000
1707910468.7989 0 0.000 0.000 0.0000
1707910468.8070 0 0.000 0.000 0.0000
1707910468.8147 0 0.000 0.000 0.0000
1707910468.8236 0 0.000 0.000 0.0000
1707910468.8316 0 0.000 0.000 0.0000
1707910468.8392 0 0.000 0.000 0.0000
1707910468.8472 0 0.000 0.000 0.0000
1707910468.8553 0 0.000 0.000 0.0000
1707910468.8629 0 0.000 0.000 0.0000
1707910468.8707 0 0.000 0.000 0.0000
1707910468.8788 0 0.000 0.000 0.0000
1707910468.8874 0 0.000 0.000 0.0000
1707910468.8953 0 0.000 0.000 0.0000
1707910468.9034 0 0.000 0.000 0.0000
1707910468.9109 0 0.000 0.000 0.0000
1707910468.9188 0 0.000 0.000 0.0000
1707910468.9269 0 0.000 0.000 0.0000
1707910468.9348 0 0.000 0.000 0.0000
1707910468.9435 0 0.000 0.000 0.0000
1707910468.9517 0 0.000 0.000 0.0000
1707910468.9593 0 0.000 0.000 0.0000
1707910468.9670 0 0.000 0.000 0.0000
1707910468.9755 0 0.000 0.000 0.0000
1707910468.9837 0 0.000 0.000 0.0000
1707910468.9913 0 0.000 0.000 0.0000
1707910468.9996 0 0.000 0.000 0.0000
1707910469.0073 0 0.000 0.000 0.0000
1707910469.0149 0 0.000 0.000 0.0000
1707910469.0237 0 0.000 0.000 0.0000
1707910469.0313 0 0.000 0.000 0.0000
1707910469.0389 0 0.000 0.000 0.0000
1707910469.0470 0 0.000 0.000 0.0000
1707910469.0557 0 0.000 0.000 0.0000
1707910469.0633 0 0.000 0.000 0.0000
1707910469.0711 0 0.000 0.000 0.0000
1707910469.0787 0 0.000 0.000 0.0000
1707910469.0874 0 0.000 0.000 0.0000
1707910469.0955 0 0.000 0.000 0.0000
1707910469.1031 0 0.000 0.000 0.0000
1707910469.1108 0 0.000 0.000 0.0000
1707910469.1197 0 0.000 0.000 0.0000
1707910469.1273 0 0.000 0.000 0.0000
1707910469.1350 0 0.000 0.000 0.0000
1707910469.1431 0 0.000 0.000 0.0000
1707910469.1508 0 0.000 0.000 0.0000
1707910469.1588 0 0.000 0.000 0.0000
1707910469.1670 0 0.000 0.000 0.0000
1707910469.1750 0 0.000 0.000 0.0000
1707910469.1837 0 0.000 0.000 0.0000
1707910469.1908 0 0.000 0.000 0.0000
1707910469.1996 0 0.000 0.000 0.0000
1707910469.2078 0 0.000 0.000 0.0000
1707910469.2148 0 0.000 0.000 0.0000
1707910469.2227 0 0.000 0.000 0.0000
1707910469.2314 0 0.000 0.000 0.0000
1707910469.2395 0 0.000 0.000 0.0000
1707910469.2471 0 0.000 0.000 0.0000
1707910469.2555 0 0.000 0.000 0.0000
1707910469.2636 0 0.000 0.000 0.0000
1707910469.2715 0 0.000 0.000 0.0000
1707910469.2791 0 0.000 0.000 0.0000
1707910469.2872 0 0.000 0.000 0.0000
1707910469.2953 0 0.000 0.000 0.0000
1707910469.3029 0 0.000 0.000 0.0000
1707910469.3110 0 0.000 0.000 0.0000
1707910469.3189 0 0.000 0.000 0.0000
1707910469.3276 0 0.000 0.000 0.0000
1707910469.3356 0 0.000 0.000 0.0000
1707910469.3436 0 0.000 0.000 0.0000
1707910469.3511 0 0.000 0.000 0.0000
1707910469.3592 0 0.000 0.000 0.0000
1707910469.3668 0 0.000 0.000 0.0000
1707910469.3758 0 0.000 0.000 0.0000
1707910469.3831 0 0.000 0.000 0.0000
1707910469.3907 0 0.000 0.000 0.0000
1707910469.3993 0 0.000 0.000 0.0000
1707910469.4073 0 0.000 0.000 0.0000
1707910469.4149 0 0.000 0.000 0.0000
1707910469.4238 0 0.000 0.000 0.0000
1707910469.4311 0 0.000 0.000 0.0000
1707910469.4397 0 0.000 0.000 0.0000
1707910469.4473 0 0.000 0.000 0.0000
1707910469.4554 0 0.000 0.000 0.0000
1707910469.4630 0 0.000 0.000 0.0000
1707910469.4709 0 0.000 0.000 0.0000
1707910469.4796 0 0.000 0.000 0.0000
1707910469.4873 0 0.000 0.000 0.0000
1707910469.4950 0 0.000 0.000 0.0000
1707910469.5031 0 0.000 0.000 0.0000
1707910469.5107 0 0.000 0.000 0.0000
1707910469.5201 0 0.000 0.000 0.0000
1707910469.5271 0 0.000 0.000 0.0000
1707910469.5347 0 0.000 0.000 0.0000
1707910469.5434 0 0.000 0.000 0.0000
1707910469.5515 0 0.000 0.000 0.0000
1707910469.5591 0 0.000 0.000 0.0000
1707910469.5670 0 0.000 0.000 0.0000
1707910469.5754 0 0.000 0.000 0.0000
1707910469.5830 0 0.000 0.000 0.0000
1707910469.5916 0 0.000 0.000 0.0000
1707910469.5997 0 0.000 0.000 0.0000
1707910469.6073 0 0.000 0.000 0.0000
1707910469.6154 0 0.000 0.000 0.0000
1707910469.6229 0 0.000 0.000 0.0000
1707910469.6316 0 0.000 0.000 0.0000
1707910469.6393 0 0.000 0.000 0.0000
1707910469.6474 0 0.000 0.000 0.0000
1707910469.6555 0 0.000 0.000 0.0000
1707910469.6630 0 0.000 0.000 0.0000
1707910469.6715 0 0.000 0.000 0.0000
1707910469.6791 0 0.000 0.000 0.0000
1707910469.6878 0 0.000 0.000 0.0000
1707910469.6948 0 0.000 0.000 0.0000
1707910469.7027 0 0.000 0.000 0.0000
1707910469.7114 0 0.000 0.000 0.0000
1707910469.7198 0 0.000 0.000 0.0000
1707910469.7274 0 0.000 0.000 0.0000
1707910469.7350 0 0.000 0.000 0.0000
1707910469.7435 0 0.000 0.000 0.0000
1707910469.7511 0 0.000 0.000 0.0000
1707910469.7591 0 0.000 0.000 0.0000
1707910469.7672 0 0.000 0.000 0.0000
1707910469.7753 0 0.000 0.000 0.0000
1707910469.7833 0 0.000 0.000 0.0000
1707910469.7908 0 0.000 0.000 0.0000
1707910469.7995 0 0.000 0.000 0.0000
1707910469.8072 0 0.000 0.000 0.0000
1707910469.8153 0 0.000 0.000 0.0000
1707910469.8235 0 0.000 0.000 0.0000
1707910469.8310 0 0.000 0.000 0.0000
1707910469.8395 0 0.000 0.000 0.0000
1707910469.8472 0 0.000 0.000 0.0000
1707910469.8549 0 0.000 0.000 0.0000
1707910469.8631 0 0.000 0.000 0.0000
1707910469.8711 0 0.000 0.000 0.0000
1707910469.8791 0 0.000 0.000 0.0000
1707910469.8872 0 0.000 0.000 0.0000
1707910469.8947 0 0.000 0.000 0.0000
1707910469.9032 0 0.000 0.000 0.0000
1707910469.9113 0 0.000 0.000 0.0000
1707910469.9192 0 0.000 0.000 0.0000
1707910469.9270 0 0.000 0.000 0.0000
1707910469.9351 0 0.000 0.000 0.0000
1707910469.9436 0 0.000 0.000 0.0000
1707910469.9510 0 0.000 0.000 0.0000
1707910469.9591 0 0.000 0.000 0.0000
1707910469.9676 0 0.000 0.000 0.0000
1707910469.9757 0 0.000 0.000 0.0000
1707910469.9837 0 0.000 0.000 0.0000
1707910469.9912 0 0.000 0.000 0.0000
1707910469.9997 0 0.000 0.000 0.0000
1707910470.0077 0 0.000 0.000 0.0000
1707910470.0156 0 0.000 0.000 0.0000
1707910470.0234 0 0.000 0.000 0.0000
1707910470.0314 0 0.000 0.000 0.0000
1707910470.0389 0 0.000 0.000 0.0000
1707910470.0474 0 0.000 0.000 0.0000
1707910470.0555 0 0.000 0.000 0.0000
1707910470.0632 0 0.000 0.000 0.0000
1707910470.0710 0 0.000 0.000 0.0000
1707910470.0792 0 0.000 0.000 0.0000
1707910470.0869 0 0.000 0.000 0.0000
1707910470.0956 0 0.000 0.000 0.0000
1707910470.1031 0 0.000 0.000 0.0000
1707910470.1108 0 0.000 0.000 0.0000
1707910470.1198 0 0.000 0.000 0.0000
1707910470.1269 0 0.000 0.000 0.0000
1707910470.1356 0 0.000 0.000 0.0000
1707910470.1432 0 0.000 0.000 0.0000
1707910470.1517 0 0.000 0.000 0.0000
1707910470.1593 0 0.000 0.000 0.0000
1707910470.1670 0 0.000 0.000 0.0000
1707910470.1754 0 0.000 0.000 0.0000
1707910470.1831 0 0.000 0.000 0.0000
1707910470.1918 0 0.000 0.000 0.0000
1707910470.1992 0 0.000 0.000 0.0000
1707910470.2068 0 0.000 0.000 0.0000
1707910470.2155 0 0.000 0.000 0.0000
1707910470.2228 0 0.000 0.000 0.0000
1707910470.2314 0 0.000 0.000 0.0000
1707910470.2394 0 0.000 0.000 0.0000
1707910470.2476 0 0.000 0.000 0.0000
1707910470.2555 0 0.000 0.000 0.0000
1707910470.2632 0 0.000 0.000 0.0000
1707910470.2716 0 0.000 0.000 0.0000
1707910470.2792 0 0.000 0.000 0.0000
1707910470.2871 0 0.000 0.000 0.0000
1707910470.2952 0 0.000 0.000 0.0000
1707910470.3028 0 0.000 0.000 0.0000
1707910470.3115 0 0.000 0.000 0.0000
1707910470.3199 0 0.000 0.000 0.0000
1707910470.3275 0 0.000 0.000 0.0000
1707910470.3355 0 0.000 0.000 0.0000
1707910470.3436 0 0.000 0.000 0.0000
1707910470.3512 0 0.000 0.000 0.0000
1707910470.3589 0 0.000 0.000 0.0000
1707910470.3670 0 0.000 0.000 0.0000
1707910470.3754 0 0.000 0.000 0.0000
1707910470.3832 0 0.000 0.000 0.0000
1707910470.3913 0 0.000 0.000 0.0000
1707910470.4000 0 0.000 0.000 0.0000
1707910470.4076 0 0.000 0.000 0.0000
1707910470.4157 0 0.000 0.000 0.0000
1707910470.4239 0 0.000 0.000 0.0000
1707910470.4315 0 0.000 0.000 0.0000
1707910470.4397 0 0.000 0.000 0.0000
1707910470.4473 0 0.000 0.000 0.0000
1707910470.4560 0 0.000 0.000 0.0000
1707910470.4635 0 0.000 0.000 0.0000
1707910470.4714 0 0.000 0.000 0.0000
1707910470.4790 0 0.000 0.000 0.0000
1707910470.4871 0 0.000 0.000 0.0000
1707910470.4959 0 0.000 0.000 0.0000
1707910470.5036 0 0.000 0.000 0.0000
1707910470.5110 0 0.000 0.000 0.0000
1707910470.5191 0 0.000 0.000 0.0000
1707910470.5279 0 0.000 0.000 0.0000
1707910470.5360 0 0.000 0.000 0.0000
1707910470.5436 0 0.000 0.000 0.0000
1707910470.5512 0 0.000 0.000 0.0000
1707910470.5598 0 0.000 0.000 0.0000
1707910470.5675 0 0.000 0.000 0.0000
1707910470.5755 0 0.000 0.000 0.0000
1707910470.5836 0 0.000 0.000 0.0000
1707910470.5913 0 0.000 0.000 0.0000
1707910470.5993 0 0.000 0.000 0.0000
1707910470.6075 0 0.000 0.000 0.0000
1707910470.6162 0 0.000 0.000 0.0000
1707910470.6241 0 0.000 0.000 0.0000
1707910470.6322 0 0.000 0.000 0.0000
1707910470.6398 0 0.000 0.000 0.0000
1707910470.6478 0 0.000 0.000 0.0000
1707910470.6560 0 0.000 0.000 0.0000
1707910470.6645 0 0.000 0.000 0.0000
1707910470.6725 0 0.000 0.000 0.0000
1707910470.6795 0 0.000 0.000 0.0000
1707910470.6882 0 0.000 0.000 0.0000
1707910470.6963 0 0.000 0.000 0.0000
1707910470.7044 0 0.000 0.000 0.0000
1707910470.7120 0 0.000 0.000 0.0000
1707910470.7200 0 0.000 0.000 0.0000
1707910470.7281 0 0.000 0.000 0.0000
1707910470.7361 0 0.000 0.000 0.0000
1707910470.7438 0 0.000 0.000 0.0000
1707910470.7519 0 0.000 0.000 0.0000
1707910470.7598 0 0.000 0.000 0.0000
1707910470.7686 0 0.000 0.000 0.0000
1707910470.7759 0 0.000 0.000 0.0000
1707910470.7840 0 0.000 0.000 0.0000
1707910470.7917 0 0.000 0.000 0.0000
1707910470.7997 0 0.000 0.000 0.0000
1707910470.8085 0 0.000 0.000 0.0000
1707910470.8160 0 0.000 0.000 0.0000
1707910470.8237 0 0.000 0.000 0.0000
1707910470.8324 0 0.000 0.000 0.0000
1707910470.8403 0 0.000 0.000 0.0000
1707910470.8484 0 0.000 0.000 0.0000
1707910470.8560 0 0.000 0.000 0.0000
1707910470.8638 0 0.000 0.000 0.0000
1707910470.8716 0 0.000 0.000 0.0000
1707910470.8803 0 0.000 0.000 0.0000
1707910470.8880 0 0.000 0.000 0.0000
1707910470.8961 0 0.000 0.000 0.0000
1707910470.9039 0 0.000 0.000 0.0000
1707910470.9116 0 0.000 0.000 0.0000
1707910470.9205 0 0.000 0.000 0.0000
1707910470.9282 0 0.000 0.000 0.0000
1707910470.9359 0 0.000 0.000 0.0000
1707910470.9440 0 0.000 0.000 0.0000
1707910470.9517 0 0.000 0.000 0.0000
1707910470.9597 0 0.000 0.000 0.0000
1707910470.9678 0 0.000 0.000 0.0000
1707910470.9759 0 0.000 0.000 0.0000
1707910470.9836 0 0.000 0.000 0.0000
1707910470.9916 0 0.000 0.000 0.0000
1707910471.0002 0 0.000 0.000 0.0000
1707910471.0082 0 0.000 0.000 0.0000
1707910471.0163 0 0.000 0.000 0.0000
1707910471.0242 0 0.000 0.000 0.0000
1707910471.0317 0 0.000 0.000 0.0000
1707910471.0398 0 0.000 0.000 0.0000
1707910471.0485 0 0.000 0.000 0.0000
1707910471.0556 0 0.000 0.000 0.0000
1707910471.0637 0 0.000 0.000 0.0000
1707910471.0717 0 0.000 0.000 0.0000
1707910471.0804 0 0.000 0.000 0.0000
1707910471.0885 0 0.000 0.000 0.0000
1707910471.0956 0 0.000 0.000 0.0000
1707910471.1044 0 0.000 0.000 0.0000
1707910471.1125 0 0.000 0.000 0.0000
1707910471.1205 0 0.000 0.000 0.0000
1707910471.1281 0 0.000 0.000 0.0000
1707910471.1362 0 0.000 0.000 0.0000
1707910471.1443 0 0.000 0.000 0.0000
1707910471.1519 0 0.000 0.000 0.0000
1707910471.1600 0 0.000 0.000 0.0000
1707910471.1676 0 0.000 0.000 0.0000
1707910471.1756 0 0.000 0.000 0.0000
1707910471.1841 0 0.000 0.000 0.0000
1707910471.1916 0 0.000 0.000 0.0000
1707910471.2003 0 0.000 0.000 0.0000
1707910471.2084 0 0.000 0.000 0.0000
1707910471.2159 0 0.000 0.000 0.0000
1707910471.2239 0 0.000 0.000 0.0000
1707910471.2323 0 0.000 0.000 0.0000
1707910471.2400 0 0.000 0.000 0.0000
1707910471.2486 0 0.000 0.000 0.0000
1707910471.2559 0 0.000 0.000 0.0000
1707910471.2646 0 0.000 0.000 0.0000
1707910471.2725 0 0.000 0.000 0.0000
1707910471.2800 0 0.000 0.000 0.0000
1707910471.2876 0 0.000 0.000 0.0000
1707910471.2964 0 0.000 0.000 0.0000
1707910471.3045 0 0.000 0.000 0.0000
1707910471.3122 0 0.000 0.000 0.0000
1707910471.3206 0 0.000 0.000 0.0000
1707910471.3276 0 0.000 0.000 0.0000
1707910471.3364 0 0.000 0.000 0.0000
1707910471.3440 0 0.000 0.000 0.0000
1707910471.3521 0 0.000 0.000 0.0000
1707910471.3598 0 0.000 0.000 0.0000
1707910471.3678 0 0.000 0.000 0.0000
1707910471.3763 0 0.000 0.000 0.0000
1707910471.3839 0 0.000 0.000 0.0000
1707910471.3916 0 0.000 0.000 0.0000
1707910471.3997 0 0.000 0.000 0.0000
1707910471.4084 0 0.000 0.000 0.0000
1707910471.4164 0 0.000 0.000 0.0000
1707910471.4237 0 0.000 0.000 0.0000
1707910471.4324 0 0.000 0.000 0.0000
1707910471.4400 0 0.000 0.000 0.0000
1707910471.4481 0 0.000 0.000 0.0000
1707910471.4561 0 0.000 0.000 0.0000
1707910471.4638 0 0.000 0.000 0.0000
1707910471.4723 0 0.000 0.000 0.0000
1707910471.4798 0 0.000 0.000 0.0000
1707910471.4885 0 0.000 0.000 0.0000
1707910471.4965 0 0.000 0.000 0.0000
1707910471.5044 0 0.000 0.000 0.0000
1707910471.5120 0 0.000 0.000 0.0000
