% Edge sensor logfile log_20240216_141603.139/log_edge.txt
% 	Calib white 1000 1000 1000 1000 1000 1000 1000 1000
% 	Calib black 287 374 408 450 468 436 401 304
% 	White threshold (of 1000) 700 
% 1 	Time (sec)
% 2 	Edge valid
% 3 	Left edge position(m)
% 4 	Right edge position (m)
% 5 	Line width (m)
1708089365.6643 0 0.000 0.000 0.0000
1708089365.6721 0 0.000 0.000 0.0000
1708089365.6796 0 0.000 0.000 0.0000
1708089365.6883 0 0.000 0.000 0.0000
1708089365.6953 0 0.000 0.000 0.0000
1708089365.7040 0 0.000 0.000 0.0000
1708089365.7116 0 0.000 0.000 0.0000
1708089365.7194 0 0.000 0.000 0.0000
1708089365.7281 0 0.000 0.000 0.0000
1708089365.7356 0 0.000 0.000 0.0000
1708089365.7439 0 0.000 0.000 0.0000
1708089365.7515 0 0.000 0.000 0.0000
1708089365.7596 0 0.000 0.000 0.0000
1708089365.7678 0 0.000 0.000 0.0000
1708089365.7757 0 0.000 0.000 0.0000
1708089365.7833 0 0.000 0.000 0.0000
1708089365.7914 0 0.000 0.000 0.0000
1708089365.8000 0 0.000 0.000 0.0000
1708089365.8081 0 0.000 0.000 0.0000
1708089365.8162 0 0.000 0.000 0.0000
1708089365.8242 0 0.000 0.000 0.0000
1708089365.8320 0 0.000 0.000 0.0000
1708089365.8402 0 0.000 0.000 0.0000
1708089365.8479 0 0.000 0.000 0.0000
1708089365.8560 0 0.000 0.000 0.0000
1708089365.8640 0 0.000 0.000 0.0000
1708089365.8719 0 0.000 0.000 0.0000
1708089365.8797 0 0.000 0.000 0.0000
1708089365.8877 0 0.000 0.000 0.0000
1708089365.8958 0 0.000 0.000 0.0000
1708089365.9035 0 0.000 0.000 0.0000
1708089365.9116 0 0.000 0.000 0.0000
1708089365.9195 0 0.000 0.000 0.0000
1708089365.9281 0 0.000 0.000 0.0000
1708089365.9362 0 0.000 0.000 0.0000
1708089365.9442 0 0.000 0.000 0.0000
1708089365.9519 0 0.000 0.000 0.0000
1708089365.9599 0 0.000 0.000 0.0000
1708089365.9676 0 0.000 0.000 0.0000
1708089365.9754 0 0.000 0.000 0.0000
1708089365.9835 0 0.000 0.000 0.0000
1708089365.9914 0 0.000 0.000 0.0000
1708089366.0001 0 0.000 0.000 0.0000
1708089366.0083 0 0.000 0.000 0.0000
1708089366.0158 0 0.000 0.000 0.0000
1708089366.0237 0 0.000 0.000 0.0000
1708089366.0321 0 0.000 0.000 0.0000
1708089366.0397 0 0.000 0.000 0.0000
1708089366.0483 0 0.000 0.000 0.0000
1708089366.0564 0 0.000 0.000 0.0000
1708089366.0639 0 0.000 0.000 0.0000
1708089366.0721 0 0.000 0.000 0.0000
1708089366.0794 0 0.000 0.000 0.0000
1708089366.0881 0 0.000 0.000 0.0000
1708089366.0957 0 0.000 0.000 0.0000
1708089366.1038 0 0.000 0.000 0.0000
1708089366.1114 0 0.000 0.000 0.0000
1708089366.1197 0 0.000 0.000 0.0000
1708089366.1278 0 0.000 0.000 0.0000
1708089366.1355 0 0.000 0.000 0.0000
1708089366.1441 0 0.000 0.000 0.0000
1708089366.1522 0 0.000 0.000 0.0000
1708089366.1602 0 0.000 0.000 0.0000
1708089366.1683 0 0.000 0.000 0.0000
1708089366.1756 0 0.000 0.000 0.0000
1708089366.1843 0 0.000 0.000 0.0000
1708089366.1919 0 0.000 0.000 0.0000
1708089366.2000 0 0.000 0.000 0.0000
1708089366.2077 0 0.000 0.000 0.0000
1708089366.2156 0 0.000 0.000 0.0000
1708089366.2241 0 0.000 0.000 0.0000
1708089366.2318 0 0.000 0.000 0.0000
1708089366.2393 0 0.000 0.000 0.0000
1708089366.2474 0 0.000 0.000 0.0000
1708089366.2555 0 0.000 0.000 0.0000
1708089366.2642 0 0.000 0.000 0.0000
1708089366.2715 0 0.000 0.000 0.0000
1708089366.2803 0 0.000 0.000 0.0000
1708089366.2881 0 0.000 0.000 0.0000
1708089366.2963 0 0.000 0.000 0.0000
1708089366.3033 0 0.000 0.000 0.0000
1708089366.3120 0 0.000 0.000 0.0000
1708089366.3193 0 0.000 0.000 0.0000
