% Edge sensor logfile log_20240216_135204.264/log_edge.txt
% 	Calib white 1000 1000 1000 1000 1000 1000 1000 1000
% 	Calib black 287 374 408 450 468 436 401 304
% 	White threshold (of 1000) 700 
% 1 	Time (sec)
% 2 	Edge valid
% 3 	Left edge position(m)
% 4 	Right edge position (m)
% 5 	Line width (m)
1708087925.8538 0 0.000 0.000 0.0000
1708087925.8610 0 0.000 0.000 0.0000
1708087925.8701 0 0.000 0.000 0.0000
1708087925.8779 0 0.000 0.000 0.0000
1708087925.8851 0 0.000 0.000 0.0000
1708087925.8932 0 0.000 0.000 0.0000
1708087925.9010 0 0.000 0.000 0.0000
1708087925.9092 0 0.000 0.000 0.0000
1708087925.9178 0 0.000 0.000 0.0000
1708087925.9257 0 0.000 0.000 0.0000
1708087925.9332 0 0.000 0.000 0.0000
1708087925.9414 0 0.000 0.000 0.0000
1708087925.9492 0 0.000 0.000 0.0000
1708087925.9573 0 0.000 0.000 0.0000
1708087925.9660 0 0.000 0.000 0.0000
1708087925.9740 0 0.000 0.000 0.0000
1708087925.9810 0 0.000 0.000 0.0000
1708087925.9893 0 0.000 0.000 0.0000
1708087925.9970 0 0.000 0.000 0.0000
1708087926.0052 0 0.000 0.000 0.0000
1708087926.0136 0 0.000 0.000 0.0000
1708087926.0216 0 0.000 0.000 0.0000
1708087926.0297 0 0.000 0.000 0.0000
1708087926.0378 0 0.000 0.000 0.0000
1708087926.0456 0 0.000 0.000 0.0000
1708087926.0607 0 0.000 0.000 0.0000
1708087926.0671 0 0.000 0.000 0.0000
1708087926.0697 0 0.000 0.000 0.0000
1708087926.0773 0 0.000 0.000 0.0000
1708087926.0857 0 0.000 0.000 0.0000
1708087926.0935 0 0.000 0.000 0.0000
1708087926.1020 0 0.000 0.000 0.0000
1708087926.1100 0 0.000 0.000 0.0000
1708087926.1180 0 0.000 0.000 0.0000
1708087926.1254 0 0.000 0.000 0.0000
1708087926.1340 0 0.000 0.000 0.0000
1708087926.1420 0 0.000 0.000 0.0000
1708087926.1495 0 0.000 0.000 0.0000
1708087926.1576 0 0.000 0.000 0.0000
1708087926.1660 0 0.000 0.000 0.0000
1708087926.1735 0 0.000 0.000 0.0000
1708087926.1820 0 0.000 0.000 0.0000
1708087926.1899 0 0.000 0.000 0.0000
1708087926.1975 0 0.000 0.000 0.0000
1708087926.2060 0 0.000 0.000 0.0000
1708087926.2140 0 0.000 0.000 0.0000
1708087926.2210 0 0.000 0.000 0.0000
1708087926.2292 0 0.000 0.000 0.0000
1708087926.2380 0 0.000 0.000 0.0000
1708087926.2453 0 0.000 0.000 0.0000
1708087926.2534 0 0.000 0.000 0.0000
1708087926.2613 0 0.000 0.000 0.0000
1708087926.2695 0 0.000 0.000 0.0000
1708087926.2776 0 0.000 0.000 0.0000
1708087926.2853 0 0.000 0.000 0.0000
1708087926.2937 0 0.000 0.000 0.0000
1708087926.3018 0 0.000 0.000 0.0000
1708087926.3098 0 0.000 0.000 0.0000
1708087926.3179 0 0.000 0.000 0.0000
1708087926.3261 0 0.000 0.000 0.0000
1708087926.3330 0 0.000 0.000 0.0000
1708087926.3411 0 0.000 0.000 0.0000
1708087926.3493 0 0.000 0.000 0.0000
1708087926.3570 0 0.000 0.000 0.0000
1708087926.3655 0 0.000 0.000 0.0000
1708087926.3736 0 0.000 0.000 0.0000
1708087926.3816 0 0.000 0.000 0.0000
1708087926.3897 0 0.000 0.000 0.0000
1708087926.3978 0 0.000 0.000 0.0000
1708087926.4056 0 0.000 0.000 0.0000
1708087926.4140 0 0.000 0.000 0.0000
1708087926.4221 0 0.000 0.000 0.0000
1708087926.4291 0 0.000 0.000 0.0000
1708087926.4372 0 0.000 0.000 0.0000
1708087926.4454 0 0.000 0.000 0.0000
1708087926.4531 0 0.000 0.000 0.0000
1708087926.4615 0 0.000 0.000 0.0000
1708087926.4698 0 0.000 0.000 0.0000
1708087926.4776 0 0.000 0.000 0.0000
1708087926.4858 0 0.000 0.000 0.0000
1708087926.4947 0 0.000 0.000 0.0000
1708087926.5012 0 0.000 0.000 0.0000
1708087926.5097 0 0.000 0.000 0.0000
1708087926.5173 0 0.000 0.000 0.0000
1708087926.5253 0 0.000 0.000 0.0000
1708087926.5338 0 0.000 0.000 0.0000
1708087926.5424 0 0.000 0.000 0.0000
1708087926.5494 0 0.000 0.000 0.0000
1708087926.5578 0 0.000 0.000 0.0000
1708087926.5796 0 0.000 0.000 0.0000
1708087926.5813 0 0.000 0.000 0.0000
1708087926.5894 0 0.000 0.000 0.0000
1708087926.5973 0 0.000 0.000 0.0000
1708087926.6056 0 0.000 0.000 0.0000
1708087926.6139 0 0.000 0.000 0.0000
1708087926.6217 0 0.000 0.000 0.0000
1708087926.6298 0 0.000 0.000 0.0000
1708087926.6379 0 0.000 0.000 0.0000
1708087926.6457 0 0.000 0.000 0.0000
1708087926.6532 0 0.000 0.000 0.0000
1708087926.6615 0 0.000 0.000 0.0000
1708087926.6692 0 0.000 0.000 0.0000
1708087926.6774 0 0.000 0.000 0.0000
1708087926.6855 0 0.000 0.000 0.0000
1708087926.6936 0 0.000 0.000 0.0000
1708087926.7018 0 0.000 0.000 0.0000
1708087926.7104 0 0.000 0.000 0.0000
1708087926.7172 0 0.000 0.000 0.0000
1708087926.7253 0 0.000 0.000 0.0000
1708087926.7335 0 0.000 0.000 0.0000
1708087926.7415 0 0.000 0.000 0.0000
1708087926.7496 0 0.000 0.000 0.0000
1708087926.7577 0 0.000 0.000 0.0000
1708087926.7657 0 0.000 0.000 0.0000
1708087926.7738 0 0.000 0.000 0.0000
1708087926.7819 0 0.000 0.000 0.0000
1708087926.7898 0 0.000 0.000 0.0000
1708087926.7979 0 0.000 0.000 0.0000
1708087926.8061 0 0.000 0.000 0.0000
1708087926.8140 0 0.000 0.000 0.0000
1708087926.8217 0 0.000 0.000 0.0000
1708087926.8302 0 0.000 0.000 0.0000
1708087926.8380 0 0.000 0.000 0.0000
1708087926.8455 0 0.000 0.000 0.0000
1708087926.8536 0 0.000 0.000 0.0000
1708087926.8616 0 0.000 0.000 0.0000
1708087926.8698 0 0.000 0.000 0.0000
1708087926.8781 0 0.000 0.000 0.0000
1708087926.8859 0 0.000 0.000 0.0000
1708087926.8940 0 0.000 0.000 0.0000
1708087926.9021 0 0.000 0.000 0.0000
1708087926.9100 0 0.000 0.000 0.0000
1708087926.9171 0 0.000 0.000 0.0000
1708087926.9255 0 0.000 0.000 0.0000
1708087926.9333 0 0.000 0.000 0.0000
1708087926.9414 0 0.000 0.000 0.0000
1708087926.9495 0 0.000 0.000 0.0000
1708087926.9573 0 0.000 0.000 0.0000
1708087926.9658 0 0.000 0.000 0.0000
1708087926.9739 0 0.000 0.000 0.0000
1708087926.9818 0 0.000 0.000 0.0000
1708087926.9899 0 0.000 0.000 0.0000
1708087926.9980 0 0.000 0.000 0.0000
1708087927.0058 0 0.000 0.000 0.0000
1708087927.0133 0 0.000 0.000 0.0000
1708087927.0214 0 0.000 0.000 0.0000
1708087927.0292 0 0.000 0.000 0.0000
1708087927.0373 0 0.000 0.000 0.0000
1708087927.0454 0 0.000 0.000 0.0000
1708087927.0534 0 0.000 0.000 0.0000
1708087927.0617 0 0.000 0.000 0.0000
1708087927.0699 0 0.000 0.000 0.0000
1708087927.0776 0 0.000 0.000 0.0000
1708087927.0857 0 0.000 0.000 0.0000
1708087927.0938 0 0.000 0.000 0.0000
1708087927.1018 0 0.000 0.000 0.0000
1708087927.1101 0 0.000 0.000 0.0000
1708087927.1182 0 0.000 0.000 0.0000
1708087927.1260 0 0.000 0.000 0.0000
1708087927.1340 0 0.000 0.000 0.0000
1708087927.1421 0 0.000 0.000 0.0000
1708087927.1491 0 0.000 0.000 0.0000
1708087927.1574 0 0.000 0.000 0.0000
1708087927.1657 0 0.000 0.000 0.0000
1708087927.1735 0 0.000 0.000 0.0000
1708087927.1817 0 0.000 0.000 0.0000
1708087927.1901 0 0.000 0.000 0.0000
1708087927.1979 0 0.000 0.000 0.0000
1708087927.2059 0 0.000 0.000 0.0000
1708087927.2133 0 0.000 0.000 0.0000
1708087927.2210 0 0.000 0.000 0.0000
1708087927.2292 0 0.000 0.000 0.0000
1708087927.2376 0 0.000 0.000 0.0000
1708087927.2454 0 0.000 0.000 0.0000
1708087927.2535 0 0.000 0.000 0.0000
1708087927.2618 0 0.000 0.000 0.0000
1708087927.2696 0 0.000 0.000 0.0000
1708087927.2777 0 0.000 0.000 0.0000
1708087927.2860 0 0.000 0.000 0.0000
1708087927.2938 0 0.000 0.000 0.0000
1708087927.3018 0 0.000 0.000 0.0000
1708087927.3101 0 0.000 0.000 0.0000
1708087927.3178 0 0.000 0.000 0.0000
1708087927.3252 0 0.000 0.000 0.0000
1708087927.3333 0 0.000 0.000 0.0000
1708087927.3411 0 0.000 0.000 0.0000
1708087927.3492 0 0.000 0.000 0.0000
1708087927.3573 0 0.000 0.000 0.0000
1708087927.3653 0 0.000 0.000 0.0000
1708087927.3737 0 0.000 0.000 0.0000
1708087927.3818 0 0.000 0.000 0.0000
1708087927.3896 0 0.000 0.000 0.0000
1708087927.3978 0 0.000 0.000 0.0000
1708087927.4059 0 0.000 0.000 0.0000
1708087927.4141 0 0.000 0.000 0.0000
1708087927.4211 0 0.000 0.000 0.0000
1708087927.4295 0 0.000 0.000 0.0000
1708087927.4373 0 0.000 0.000 0.0000
1708087927.4454 0 0.000 0.000 0.0000
1708087927.4535 0 0.000 0.000 0.0000
1708087927.4617 0 0.000 0.000 0.0000
1708087927.4698 0 0.000 0.000 0.0000
1708087927.4779 0 0.000 0.000 0.0000
1708087927.4857 0 0.000 0.000 0.0000
1708087927.4938 0 0.000 0.000 0.0000
1708087927.5019 0 0.000 0.000 0.0000
1708087927.5101 0 0.000 0.000 0.0000
1708087927.5172 0 0.000 0.000 0.0000
1708087927.5254 0 0.000 0.000 0.0000
1708087927.5331 0 0.000 0.000 0.0000
1708087927.5413 0 0.000 0.000 0.0000
1708087927.5502 0 0.000 0.000 0.0000
1708087927.5581 0 0.000 0.000 0.0000
1708087927.5653 0 0.000 0.000 0.0000
1708087927.5735 0 0.000 0.000 0.0000
1708087927.5813 0 0.000 0.000 0.0000
1708087927.5894 0 0.000 0.000 0.0000
1708087927.5977 0 0.000 0.000 0.0000
1708087927.6055 0 0.000 0.000 0.0000
1708087927.6140 0 0.000 0.000 0.0000
1708087927.6221 0 0.000 0.000 0.0000
1708087927.6299 0 0.000 0.000 0.0000
1708087927.6370 0 0.000 0.000 0.0000
1708087927.6454 0 0.000 0.000 0.0000
1708087927.6534 0 0.000 0.000 0.0000
1708087927.6617 0 0.000 0.000 0.0000
1708087927.6698 0 0.000 0.000 0.0000
1708087927.6776 0 0.000 0.000 0.0000
1708087927.6860 0 0.000 0.000 0.0000
1708087927.6942 0 0.000 0.000 0.0000
1708087927.7020 0 0.000 0.000 0.0000
1708087927.7092 0 0.000 0.000 0.0000
1708087927.7173 0 0.000 0.000 0.0000
1708087927.7251 0 0.000 0.000 0.0000
1708087927.7334 0 0.000 0.000 0.0000
1708087927.7415 0 0.000 0.000 0.0000
1708087927.7493 0 0.000 0.000 0.0000
1708087927.7574 0 0.000 0.000 0.0000
1708087927.7658 0 0.000 0.000 0.0000
1708087927.7738 0 0.000 0.000 0.0000
1708087927.7819 0 0.000 0.000 0.0000
1708087927.7900 0 0.000 0.000 0.0000
1708087927.7978 0 0.000 0.000 0.0000
1708087927.8060 0 0.000 0.000 0.0000
1708087927.8132 0 0.000 0.000 0.0000
1708087927.8212 0 0.000 0.000 0.0000
1708087927.8293 0 0.000 0.000 0.0000
1708087927.8374 0 0.000 0.000 0.0000
1708087927.8452 0 0.000 0.000 0.0000
1708087927.8533 0 0.000 0.000 0.0000
1708087927.8617 0 0.000 0.000 0.0000
1708087927.8698 0 0.000 0.000 0.0000
1708087927.8779 0 0.000 0.000 0.0000
1708087927.8860 0 0.000 0.000 0.0000
1708087927.8938 0 0.000 0.000 0.0000
1708087927.9019 0 0.000 0.000 0.0000
1708087927.9094 0 0.000 0.000 0.0000
1708087927.9172 0 0.000 0.000 0.0000
1708087927.9253 0 0.000 0.000 0.0000
1708087927.9334 0 0.000 0.000 0.0000
1708087927.9412 0 0.000 0.000 0.0000
1708087927.9492 0 0.000 0.000 0.0000
1708087927.9576 0 0.000 0.000 0.0000
1708087927.9655 0 0.000 0.000 0.0000
1708087927.9736 0 0.000 0.000 0.0000
1708087927.9818 0 0.000 0.000 0.0000
1708087927.9896 0 0.000 0.000 0.0000
1708087927.9976 0 0.000 0.000 0.0000
1708087928.0060 0 0.000 0.000 0.0000
1708087928.0140 0 0.000 0.000 0.0000
1708087928.0221 0 0.000 0.000 0.0000
1708087928.0302 0 0.000 0.000 0.0000
1708087928.0380 0 0.000 0.000 0.0000
1708087928.0453 0 0.000 0.000 0.0000
1708087928.0534 0 0.000 0.000 0.0000
1708087928.0613 0 0.000 0.000 0.0000
1708087928.0695 0 0.000 0.000 0.0000
1708087928.0776 0 0.000 0.000 0.0000
1708087928.0853 0 0.000 0.000 0.0000
1708087928.0938 0 0.000 0.000 0.0000
1708087928.1019 0 0.000 0.000 0.0000
1708087928.1099 0 0.000 0.000 0.0000
1708087928.1180 0 0.000 0.000 0.0000
1708087928.1261 0 0.000 0.000 0.0000
1708087928.1331 0 0.000 0.000 0.0000
1708087928.1412 0 0.000 0.000 0.0000
1708087928.1493 0 0.000 0.000 0.0000
1708087928.1574 0 0.000 0.000 0.0000
1708087928.1657 0 0.000 0.000 0.0000
1708087928.1738 0 0.000 0.000 0.0000
1708087928.1818 0 0.000 0.000 0.0000
1708087928.1900 0 0.000 0.000 0.0000
1708087928.1982 0 0.000 0.000 0.0000
1708087928.2059 0 0.000 0.000 0.0000
1708087928.2131 0 0.000 0.000 0.0000
1708087928.2213 0 0.000 0.000 0.0000
1708087928.2293 0 0.000 0.000 0.0000
1708087928.2374 0 0.000 0.000 0.0000
1708087928.2456 0 0.000 0.000 0.0000
1708087928.2533 0 0.000 0.000 0.0000
1708087928.2617 0 0.000 0.000 0.0000
1708087928.2700 0 0.000 0.000 0.0000
1708087928.2778 0 0.000 0.000 0.0000
1708087928.2859 0 0.000 0.000 0.0000
1708087928.2940 0 0.000 0.000 0.0000
1708087928.3018 0 0.000 0.000 0.0000
1708087928.3101 0 0.000 0.000 0.0000
1708087928.3173 0 0.000 0.000 0.0000
1708087928.3251 0 0.000 0.000 0.0000
1708087928.3332 0 0.000 0.000 0.0000
1708087928.3414 0 0.000 0.000 0.0000
1708087928.3492 0 0.000 0.000 0.0000
1708087928.3573 0 0.000 0.000 0.0000
1708087928.3658 0 0.000 0.000 0.0000
1708087928.3736 0 0.000 0.000 0.0000
1708087928.3817 0 0.000 0.000 0.0000
1708087928.3898 0 0.000 0.000 0.0000
1708087928.3976 0 0.000 0.000 0.0000
1708087928.4059 0 0.000 0.000 0.0000
1708087928.4132 0 0.000 0.000 0.0000
1708087928.4220 0 0.000 0.000 0.0000
1708087928.4301 0 0.000 0.000 0.0000
1708087928.4371 0 0.000 0.000 0.0000
1708087928.4460 0 0.000 0.000 0.0000
1708087928.4533 0 0.000 0.000 0.0000
1708087928.4616 0 0.000 0.000 0.0000
1708087928.4694 0 0.000 0.000 0.0000
1708087928.4775 0 0.000 0.000 0.0000
1708087928.4856 0 0.000 0.000 0.0000
1708087928.4936 0 0.000 0.000 0.0000
1708087928.5018 0 0.000 0.000 0.0000
1708087928.5100 0 0.000 0.000 0.0000
1708087928.5178 0 0.000 0.000 0.0000
1708087928.5259 0 0.000 0.000 0.0000
1708087928.5341 0 0.000 0.000 0.0000
1708087928.5421 0 0.000 0.000 0.0000
1708087928.5492 0 0.000 0.000 0.0000
1708087928.5573 0 0.000 0.000 0.0000
1708087928.5653 0 0.000 0.000 0.0000
1708087928.5733 0 0.000 0.000 0.0000
1708087928.5815 0 0.000 0.000 0.0000
1708087928.5894 0 0.000 0.000 0.0000
1708087928.5976 0 0.000 0.000 0.0000
1708087928.6056 0 0.000 0.000 0.0000
1708087928.6136 0 0.000 0.000 0.0000
1708087928.6217 0 0.000 0.000 0.0000
1708087928.6301 0 0.000 0.000 0.0000
1708087928.6378 0 0.000 0.000 0.0000
1708087928.6459 0 0.000 0.000 0.0000
1708087928.6532 0 0.000 0.000 0.0000
1708087928.6611 0 0.000 0.000 0.0000
1708087928.6693 0 0.000 0.000 0.0000
1708087928.6777 0 0.000 0.000 0.0000
1708087928.6855 0 0.000 0.000 0.0000
1708087928.6936 0 0.000 0.000 0.0000
1708087928.7017 0 0.000 0.000 0.0000
1708087928.7097 0 0.000 0.000 0.0000
1708087928.7178 0 0.000 0.000 0.0000
1708087928.7261 0 0.000 0.000 0.0000
1708087928.7339 0 0.000 0.000 0.0000
1708087928.7420 0 0.000 0.000 0.0000
1708087928.7501 0 0.000 0.000 0.0000
1708087928.7579 0 0.000 0.000 0.0000
1708087928.7654 0 0.000 0.000 0.0000
1708087928.7735 0 0.000 0.000 0.0000
1708087928.7812 0 0.000 0.000 0.0000
1708087928.7893 0 0.000 0.000 0.0000
1708087928.7975 0 0.000 0.000 0.0000
1708087928.8053 0 0.000 0.000 0.0000
1708087928.8139 0 0.000 0.000 0.0000
1708087928.8220 0 0.000 0.000 0.0000
1708087928.8298 0 0.000 0.000 0.0000
1708087928.8379 0 0.000 0.000 0.0000
1708087928.8460 0 0.000 0.000 0.0000
1708087928.8540 0 0.000 0.000 0.0000
1708087928.8613 0 0.000 0.000 0.0000
1708087928.8695 0 0.000 0.000 0.0000
1708087928.8773 0 0.000 0.000 0.0000
1708087928.8854 0 0.000 0.000 0.0000
1708087928.8935 0 0.000 0.000 0.0000
1708087928.9015 0 0.000 0.000 0.0000
1708087928.9098 0 0.000 0.000 0.0000
1708087928.9179 0 0.000 0.000 0.0000
1708087928.9257 0 0.000 0.000 0.0000
1708087928.9338 0 0.000 0.000 0.0000
1708087928.9420 0 0.000 0.000 0.0000
1708087928.9500 0 0.000 0.000 0.0000
1708087928.9571 0 0.000 0.000 0.0000
1708087928.9654 0 0.000 0.000 0.0000
1708087928.9732 0 0.000 0.000 0.0000
1708087928.9814 0 0.000 0.000 0.0000
1708087928.9897 0 0.000 0.000 0.0000
1708087928.9974 0 0.000 0.000 0.0000
1708087929.0055 0 0.000 0.000 0.0000
1708087929.0139 0 0.000 0.000 0.0000
1708087929.0216 0 0.000 0.000 0.0000
1708087929.0298 0 0.000 0.000 0.0000
1708087929.0381 0 0.000 0.000 0.0000
1708087929.0459 0 0.000 0.000 0.0000
1708087929.0540 0 0.000 0.000 0.0000
1708087929.0612 0 0.000 0.000 0.0000
1708087929.0701 0 0.000 0.000 0.0000
1708087929.0771 0 0.000 0.000 0.0000
1708087929.0854 0 0.000 0.000 0.0000
1708087929.0931 0 0.000 0.000 0.0000
1708087929.1013 0 0.000 0.000 0.0000
1708087929.1097 0 0.000 0.000 0.0000
1708087929.1174 0 0.000 0.000 0.0000
1708087929.1258 0 0.000 0.000 0.0000
1708087929.1339 0 0.000 0.000 0.0000
1708087929.1418 0 0.000 0.000 0.0000
1708087929.1499 0 0.000 0.000 0.0000
1708087929.1582 0 0.000 0.000 0.0000
1708087929.1651 0 0.000 0.000 0.0000
1708087929.1734 0 0.000 0.000 0.0000
1708087929.1816 0 0.000 0.000 0.0000
1708087929.1893 0 0.000 0.000 0.0000
1708087929.1975 0 0.000 0.000 0.0000
1708087929.2056 0 0.000 0.000 0.0000
1708087929.2137 0 0.000 0.000 0.0000
1708087929.2218 0 0.000 0.000 0.0000
1708087929.2300 0 0.000 0.000 0.0000
1708087929.2378 0 0.000 0.000 0.0000
1708087929.2459 0 0.000 0.000 0.0000
1708087929.2540 0 0.000 0.000 0.0000
1708087929.2611 0 0.000 0.000 0.0000
1708087929.2692 0 0.000 0.000 0.0000
1708087929.2773 0 0.000 0.000 0.0000
1708087929.2851 0 0.000 0.000 0.0000
1708087929.2932 0 0.000 0.000 0.0000
1708087929.3014 0 0.000 0.000 0.0000
1708087929.3096 0 0.000 0.000 0.0000
1708087929.3177 0 0.000 0.000 0.0000
1708087929.3260 0 0.000 0.000 0.0000
1708087929.3339 0 0.000 0.000 0.0000
1708087929.3420 0 0.000 0.000 0.0000
1708087929.3493 0 0.000 0.000 0.0000
1708087929.3571 0 0.000 0.000 0.0000
1708087929.3654 0 0.000 0.000 0.0000
1708087929.3735 0 0.000 0.000 0.0000
1708087929.3813 0 0.000 0.000 0.0000
1708087929.3894 0 0.000 0.000 0.0000
1708087929.3978 0 0.000 0.000 0.0000
1708087929.4055 0 0.000 0.000 0.0000
1708087929.4139 0 0.000 0.000 0.0000
1708087929.4220 0 0.000 0.000 0.0000
1708087929.4298 0 0.000 0.000 0.0000
1708087929.4379 0 0.000 0.000 0.0000
1708087929.4462 0 0.000 0.000 0.0000
1708087929.4540 0 0.000 0.000 0.0000
1708087929.4613 0 0.000 0.000 0.0000
1708087929.4694 0 0.000 0.000 0.0000
1708087929.4772 0 0.000 0.000 0.0000
1708087929.4855 0 0.000 0.000 0.0000
1708087929.4936 0 0.000 0.000 0.0000
1708087929.5014 0 0.000 0.000 0.0000
1708087929.5097 0 0.000 0.000 0.0000
1708087929.5178 0 0.000 0.000 0.0000
1708087929.5256 0 0.000 0.000 0.0000
1708087929.5339 0 0.000 0.000 0.0000
1708087929.5420 0 0.000 0.000 0.0000
1708087929.5498 0 0.000 0.000 0.0000
1708087929.5579 0 0.000 0.000 0.0000
1708087929.5661 0 0.000 0.000 0.0000
1708087929.5732 0 0.000 0.000 0.0000
1708087929.5815 0 0.000 0.000 0.0000
1708087929.5896 0 0.000 0.000 0.0000
1708087929.5974 0 0.000 0.000 0.0000
1708087929.6055 0 0.000 0.000 0.0000
1708087929.6137 0 0.000 0.000 0.0000
1708087929.6217 0 0.000 0.000 0.0000
1708087929.6298 0 0.000 0.000 0.0000
1708087929.6379 0 0.000 0.000 0.0000
1708087929.6457 0 0.000 0.000 0.0000
1708087929.6539 0 0.000 0.000 0.0000
1708087929.6612 0 0.000 0.000 0.0000
1708087929.6692 0 0.000 0.000 0.0000
1708087929.6773 0 0.000 0.000 0.0000
1708087929.6855 0 0.000 0.000 0.0000
1708087929.6933 0 0.000 0.000 0.0000
1708087929.7014 0 0.000 0.000 0.0000
1708087929.7105 0 0.000 0.000 0.0000
1708087929.7173 0 0.000 0.000 0.0000
1708087929.7256 0 0.000 0.000 0.0000
1708087929.7338 0 0.000 0.000 0.0000
1708087929.7415 0 0.000 0.000 0.0000
1708087929.7497 0 0.000 0.000 0.0000
1708087929.7580 0 0.000 0.000 0.0000
1708087929.7659 0 0.000 0.000 0.0000
1708087929.7741 0 0.000 0.000 0.0000
1708087929.7822 0 0.000 0.000 0.0000
1708087929.7900 0 0.000 0.000 0.0000
1708087929.7981 0 0.000 0.000 0.0000
1708087929.8054 0 0.000 0.000 0.0000
1708087929.8133 0 0.000 0.000 0.0000
1708087929.8215 0 0.000 0.000 0.0000
1708087929.8296 0 0.000 0.000 0.0000
1708087929.8374 0 0.000 0.000 0.0000
1708087929.8458 0 0.000 0.000 0.0000
1708087929.8540 0 0.000 0.000 0.0000
1708087929.8619 0 0.000 0.000 0.0000
1708087929.8700 0 0.000 0.000 0.0000
1708087929.8782 0 0.000 0.000 0.0000
1708087929.8859 0 0.000 0.000 0.0000
1708087929.8932 0 0.000 0.000 0.0000
1708087929.9013 0 0.000 0.000 0.0000
1708087929.9093 0 0.000 0.000 0.0000
