% Edge sensor logfile log_20240216_141028.433/log_edge.txt
% 	Calib white 1000 1000 1000 1000 1000 1000 1000 1000
% 	Calib black 287 374 408 450 468 436 401 304
% 	White threshold (of 1000) 700 
% 1 	Time (sec)
% 2 	Edge valid
% 3 	Left edge position(m)
% 4 	Right edge position (m)
% 5 	Line width (m)
1708089029.1362 0 0.000 0.000 0.0000
1708089029.1432 0 0.000 0.000 0.0000
1708089029.1518 0 0.000 0.000 0.0000
1708089029.1594 0 0.000 0.000 0.0000
1708089029.1682 0 0.000 0.000 0.0000
1708089029.1757 0 0.000 0.000 0.0000
1708089029.1832 0 0.000 0.000 0.0000
1708089029.1914 0 0.000 0.000 0.0000
1708089029.2000 0 0.000 0.000 0.0000
1708089029.2079 0 0.000 0.000 0.0000
1708089029.2156 0 0.000 0.000 0.0000
1708089029.2232 0 0.000 0.000 0.0000
1708089029.2318 0 0.000 0.000 0.0000
1708089029.2398 0 0.000 0.000 0.0000
1708089029.2473 0 0.000 0.000 0.0000
1708089029.2559 0 0.000 0.000 0.0000
1708089029.2635 0 0.000 0.000 0.0000
1708089029.2721 0 0.000 0.000 0.0000
1708089029.2798 0 0.000 0.000 0.0000
1708089029.2878 0 0.000 0.000 0.0000
1708089029.2954 0 0.000 0.000 0.0000
1708089029.3033 0 0.000 0.000 0.0000
1708089029.3114 0 0.000 0.000 0.0000
1708089029.3192 0 0.000 0.000 0.0000
1708089029.3279 0 0.000 0.000 0.0000
1708089029.3359 0 0.000 0.000 0.0000
1708089029.3434 0 0.000 0.000 0.0000
1708089029.3515 0 0.000 0.000 0.0000
1708089029.3595 0 0.000 0.000 0.0000
1708089029.3674 0 0.000 0.000 0.0000
1708089029.3761 0 0.000 0.000 0.0000
1708089029.3841 0 0.000 0.000 0.0000
1708089029.3915 0 0.000 0.000 0.0000
1708089029.3995 0 0.000 0.000 0.0000
1708089029.4076 0 0.000 0.000 0.0000
1708089029.4153 0 0.000 0.000 0.0000
1708089029.4240 0 0.000 0.000 0.0000
1708089029.4321 0 0.000 0.000 0.0000
1708089029.4393 0 0.000 0.000 0.0000
1708089029.4480 0 0.000 0.000 0.0000
1708089029.4561 0 0.000 0.000 0.0000
1708089029.4642 0 0.000 0.000 0.0000
1708089029.4719 0 0.000 0.000 0.0000
1708089029.4799 0 0.000 0.000 0.0000
1708089029.4878 0 0.000 0.000 0.0000
1708089029.4958 0 0.000 0.000 0.0000
1708089029.5038 0 0.000 0.000 0.0000
1708089029.5114 0 0.000 0.000 0.0000
1708089029.5193 0 0.000 0.000 0.0000
1708089029.5277 0 0.000 0.000 0.0000
1708089029.5352 0 0.000 0.000 0.0000
1708089029.5438 0 0.000 0.000 0.0000
1708089029.5519 0 0.000 0.000 0.0000
1708089029.5595 0 0.000 0.000 0.0000
1708089029.5676 0 0.000 0.000 0.0000
1708089029.5762 0 0.000 0.000 0.0000
1708089029.5837 0 0.000 0.000 0.0000
1708089029.5914 0 0.000 0.000 0.0000
1708089029.5993 0 0.000 0.000 0.0000
1708089029.6081 0 0.000 0.000 0.0000
1708089029.6160 0 0.000 0.000 0.0000
1708089029.6233 0 0.000 0.000 0.0000
1708089029.6319 0 0.000 0.000 0.0000
1708089029.6395 0 0.000 0.000 0.0000
1708089029.6475 0 0.000 0.000 0.0000
1708089029.6561 0 0.000 0.000 0.0000
1708089029.6642 0 0.000 0.000 0.0000
1708089029.6721 0 0.000 0.000 0.0000
1708089029.6797 0 0.000 0.000 0.0000
1708089029.6882 0 0.000 0.000 0.0000
1708089029.6961 0 0.000 0.000 0.0000
1708089029.7036 0 0.000 0.000 0.0000
1708089029.7115 0 0.000 0.000 0.0000
1708089029.7198 0 0.000 0.000 0.0000
1708089029.7272 0 0.000 0.000 0.0000
1708089029.7357 0 0.000 0.000 0.0000
1708089029.7437 0 0.000 0.000 0.0000
1708089029.7512 0 0.000 0.000 0.0000
1708089029.7600 0 0.000 0.000 0.0000
1708089029.7672 0 0.000 0.000 0.0000
1708089029.7758 0 0.000 0.000 0.0000
1708089029.7832 0 0.000 0.000 0.0000
1708089029.7912 0 0.000 0.000 0.0000
1708089029.8000 0 0.000 0.000 0.0000
1708089029.8075 0 0.000 0.000 0.0000
1708089029.8158 0 0.000 0.000 0.0000
1708089029.8233 0 0.000 0.000 0.0000
1708089029.8319 0 0.000 0.000 0.0000
1708089029.8399 0 0.000 0.000 0.0000
1708089029.8480 0 0.000 0.000 0.0000
